BatterId,AttackAngle mean,AttackAngle std,BatSpeed mean,ConnectionMean mean,ConnectionMean std,PlanarEfficiency mean,PlanarEfficiency std,RotationalAcceleration mean
6b64c85e,13.605740805378758,6.344794443467245,30.866659597938128,101.9582396802999,6.130101860896809,0.6576280541237114,0.06310786387698385,86.96863603865982
731637d7,15.603715332905885,6.240277238843992,33.091358106814006,90.44998639073536,6.8650367141198645,0.6347604088397788,0.08816763007527675,190.37605526335187
741921ec,4.5396703599797075,4.248373878650043,31.69068566315791,82.67080015108945,4.5064630063917255,0.6665270052631582,0.06429563026356759,129.87561589999999
76fc4924,9.127195927032771,10.93171895519974,32.847517468227416,86.98892096589766,11.053002129886693,0.7275066304347826,0.08992158429829734,243.94337680267552
7956ddb4,14.504171261392928,6.91190683428899,31.350118077158587,99.18567338300213,5.92322810028596,0.7129249761175763,0.0646479421157037,115.93704961236976
7bfa2e61,10.92161676739063,5.4661211943470285,34.74432018277679,74.55427878247089,4.3358126714516,0.7813563690685412,0.06310383560891696,161.64916804217935
7f28ad11,9.965411453950063,6.797652195738661,32.641887311688315,91.56410131216285,8.031439597273382,0.6096322820037107,0.10613545769283485,101.43730391651198
7ff5e3d5,5.843320397205577,5.738251465486777,32.83051745045045,64.27717088244908,5.344180585524223,0.8153310360360361,0.05050290604310498,100.11163619819823
8074619a,10.425725023717177,5.428155699019162,32.96384433852814,103.72384623618056,7.005255693135677,0.6307015670995674,0.0785670716829881,125.96072975324682
80be35b8,2.142368827416522,7.919469165246661,29.79646077288136,88.51426898668504,13.626870132874728,0.5554822169491521,0.10288161450242822,62.78126386779652
83236a1a,10.785055395150145,6.1851823834569535,30.74946260611205,96.21247626722213,4.783007979009291,0.6374977147707976,0.10042761925798435,126.17272127843813
838ea16c,4.823738981061154,7.615325926105748,33.50373868906116,79.78963199414089,4.8990010465193,0.7039664194659772,0.08093790941463071,197.32910078639125
8438f4bd,16.611663944213298,6.790110378262098,31.496508900306765,78.78843062242785,7.21045277368784,0.7801241441717791,0.07897532959508319,135.86535118251535
8662b016,8.324979779155637,7.425275746592654,32.42031717566949,90.44768314986709,6.103273678509791,0.7454430472083512,0.07660427152947086,135.42222458011807
86dcf99b,17.03349185530843,7.4058920983317895,31.004402334619662,81.50716105833034,4.284408005244031,0.8036346416758544,0.06120143250020145,154.6290413996694
874c99cf,7.349057640596367,7.5114169893852445,31.941192945054947,85.53067504712236,8.464034423259912,0.6851911483516478,0.0959893911998765,89.6251628663004
8b74c7d2,5.952601773062905,4.388218251836609,30.476988499999997,90.62956162526629,3.401190220479618,0.7809145,0.020714693154859843,185.0652135
8d6e577f,9.854361881452665,7.137598618150826,33.11690402723148,84.71478869718321,6.034058642350925,0.5998353615733741,0.08954560771312572,152.46888151285924
93514306,12.01011755708646,4.789815748692228,32.42340452317877,93.99902739032797,5.006688596888512,0.712575296688742,0.06089713168604691,126.3093779222955
9c6cbb5e,11.88882114170404,7.285702586327012,29.990425124403124,89.86373607047277,10.736114070459667,0.6539411170291748,0.12777822393552393,122.82969519745336
9c7aef3d,6.718073016511211,5.498483145761091,31.17123952912618,74.915727337166,5.023832677108485,0.7963979838187707,0.07080004578760155,189.92803984627835
a189c85d,4.157714427780916,10.192499134365903,33.07252236122448,87.99534244245889,9.449941296705095,0.665387940816327,0.08921464122649582,125.03541557959188
a22abf7f,11.869986430223552,6.938002703015105,32.27436107929514,82.23342907196508,7.572974525095504,0.7356890810572703,0.0890349430119917,130.93249430748895
a3e74067,8.530953817797128,8.534508996131468,32.55654990423978,99.1907660440384,6.951187535739138,0.5529544013157899,0.08228046650455256,137.7631232412279
a40429fa,10.437549818255345,7.362412191816675,29.70663303954802,89.6720108466547,7.068002651480787,0.6879004519774014,0.07476667675166344,107.1079935480226
a6225f33,6.677796942706763,7.054575536034268,32.043898316258364,69.80936604364526,6.684683533913158,0.7493814988864149,0.0762433479077883,139.98361287527837
a6e40c44,13.69832180090668,7.285510788590888,30.71000987890021,80.06722123405079,7.3921488859107205,0.6975323429101011,0.0875341269336918,187.49972335434057
b4417992,18.775703174891294,6.375523963093843,30.45505606077348,79.74960567137269,3.845560760831309,0.7613268453038672,0.047885103588211166,194.19084182872942
b520c7e4,15.28039992921002,4.9603216704212025,31.214040698337293,76.23317497787232,4.654237613971564,0.6360967505938245,0.07108617322532548,107.37478686460801
b5daa471,9.32269517708907,7.369153560242143,31.29984375600002,74.56210334027159,4.37130622869367,0.7279283929999999,0.07240450324791388,138.9130314109997
b70d159d,10.905066011840416,6.0406009984741305,28.08395373112038,84.31400051545133,6.687549972763587,0.7180864821576768,0.08617653713186044,115.28891906722016
bc90bb35,11.691674796096299,5.290061694145606,31.536696850220256,105.82001663785884,5.316642009673056,0.6119358590308371,0.08236088179441434,129.1911783259912
c0105d56,11.268797139058297,6.794744090520434,30.718174193140765,76.055135681083,5.954533657994863,0.7087954629963908,0.08630030391904682,113.89331831678702
c0f8fc99,15.777751365033755,6.424216060977284,31.930355953048362,69.91294585592699,4.330636303500755,0.7739243489838831,0.06531390610021326,163.0017592361595
c29cb72d,14.375585441885438,7.608366020255763,31.046134307867206,84.4165647931228,6.140785253286704,0.45110093087767095,0.07200464029495063,48.924566587539815
c2b1b604,15.696612134636068,7.1024563835164045,30.163176481578944,87.18219391304179,8.212922939394335,0.7570984289473683,0.062234606921834516,153.39137924210536
c58f67ac,10.786883281638897,7.165182849339359,31.659522971717156,100.131203430037,5.842918241370668,0.46504414242424297,0.08045712798008496,51.37731738484843
c68a8b69,4.626654822162022,5.680181680275808,25.675778899999997,85.91861096045345,8.688813030683656,0.6792219399999998,0.1101125706476285,65.66692324
c6a58b25,14.552188119742715,6.635916415016271,31.139120276847315,91.63701675691026,7.465102555419893,0.7111644167487693,0.07692808782619256,65.00559066305424
ce8f56fe,20.1714650457909,4.375476459417555,36.468372,80.98610381879925,4.6552232015077255,0.7178126399999999,0.045171445712308134,166.75239244000005
d00e0b0a,6.389896498951473,7.362680621059108,30.131304103389827,83.33771413977212,5.653413224119984,0.7135523661016939,0.08848546874532003,28.16752041299438
d0bd203c,14.998779061885648,5.47785706015102,32.16663297727272,81.60797158315363,6.6948450237854775,0.7317673306818185,0.0739354896492269,101.23413116136359
d1430205,13.531337182775204,7.8003773263349325,29.839616080082124,98.61016866186691,6.3707688115026615,0.5343454969199177,0.08732580499883727,96.58107249281309
d2e52386,11.689730252048243,5.95836397167643,33.27489887983705,87.4915802173901,4.7125749907984344,0.8376665641547872,0.04940085856909472,165.36815722556005
d395411d,11.063876903418064,7.873157884931643,28.046586681142855,101.03101633685411,7.291627634239746,0.5186129702857141,0.09422545404892879,100.10354843314292
d6997537,10.584789604044055,6.299270565469259,32.028387062689596,88.31849062046872,5.999199972487304,0.6797714418604662,0.07790590393684142,125.57015992467124
d8100197,13.000590625054635,6.144056575995032,32.598394741741735,101.36149278208119,7.2504658047587105,0.7032545825825831,0.09480542317695745,109.84649375975965
dccf147d,13.398908987915375,7.09139075756688,31.74003194326241,98.59612548962984,4.138622069962592,0.5183368829787234,0.08938860115928658,105.25929088652484
de4722bf,12.09903018597687,5.571121930591641,35.54921313043478,82.9039861725661,4.282248679678172,0.7529457826086955,0.05971158996448644,157.92289882608696
de7cd053,14.186213510340357,6.681871023793024,30.48908868736143,87.23384022890039,6.88938627213075,0.5590094955654102,0.08111305051291724,119.97757699556551
def3b36b,11.989373162418136,7.429308552713976,29.777793008310248,88.98984012404813,6.0235161331816265,0.6090821338873504,0.09082789185497195,143.28551953093282
e28cf85c,15.193721668675817,6.67654330468843,31.333589765625007,66.96317687490962,7.1696859203152705,0.8077808593750002,0.06135606642362196,217.44193454687507
e3492889,16.013453863570913,6.938096432386355,31.421868885245885,85.99831363214857,6.7549299154482965,0.7689503770491806,0.06365373416019593,161.187361737705
e6497a1d,8.540320737709552,6.062703134780792,33.427511546296294,97.39982633943451,7.9845364310881735,0.4814496141975307,0.10257054815540492,111.94508445987657
e6b2f27b,13.020924749768943,7.421197992575396,30.94383039807898,80.51735573909414,6.5854053985846015,0.8023172742796162,0.05897020349842657,167.08638818996795
e905a454,12.265713531219676,6.413272947437885,32.08623406270998,87.05831913686988,5.337937875225061,0.7930211522956323,0.060749214291356546,126.29341535386332
ea46d1b9,11.10497281234791,7.1252277986083525,32.094587644320306,102.4004630906671,5.424288580374883,0.4509907467411548,0.058941057417742033,122.06023457728124
eb8d8b91,9.723624393756175,5.461679514061386,31.136024080581272,75.10765923747313,7.139361086074091,0.7484699418758253,0.07355946989306242,165.09886348745027
ec56829a,8.546072521227103,8.811697887165364,28.918544311497303,104.07723270302381,7.2502777660322,0.691386832887702,0.07493549752730246,117.42081625601591
eda08f6e,12.102126936628448,6.4541953380965715,31.732884269230777,94.29844067244893,5.934535445642432,0.4713213461538463,0.07863168826519867,82.4849846153846
f70b0d82,11.304723272501521,6.073027976445466,32.51934,83.60361932801705,5.101762939430191,0.7041426649746189,0.0858167485700745,115.05605945431472
f7985ef1,11.074886277954963,5.989596817366435,28.54934158895021,73.46365467896817,5.239802735760941,0.8026005646408848,0.0650313490684456,97.4712474475139
f8c3e062,11.710500441609756,7.001661465064015,30.358645691042053,78.89092714905611,5.820590179526043,0.7140446087751379,0.08972289828391464,102.21708422120665
f98aa01e,10.815947655794158,6.831287037759437,29.696390239831672,81.07848453791253,8.04975202679224,0.694040443197756,0.08323614907602493,86.59905222791016
fb7e9a26,7.6726267334296665,5.655019074752639,28.64830340581927,76.19348234774509,5.182141004807348,0.7805063981623274,0.06170977246166672,98.38707998009198
